order,Catalogue Number,Species,genus,Longitude,Latitude,Coordinate Uncertainty in Metres
17554,,Pomaderris gilmourii,Pomaderris,149.9056,-35.9306,250
17562,,Pomaderris gilmourii,Pomaderris,149.7903,-35.9367,50
17566,,Pomaderris gilmourii,Pomaderris,149.9097222,-35.92055556,50
17570,,Pomaderris gilmourii,Pomaderris,149.906463,-35.92912,1000
17572,,Pomaderris gilmourii,Pomaderris,149.9055556,-35.9305556,1000
17576,,Pomaderris gilmourii,Pomaderris,149.9056,-35.9306,1000
17604,,Pomaderris gilmourii,Pomaderris,149.9056,-35.9306,1000
17609,,Pomaderris gilmourii,Pomaderris,149.9056,-35.9306,1000
17619,,Pomaderris gilmourii,Pomaderris,149.9055556,-35.9305556,50
17968,,Pomaderris gilmourii,Pomaderris,149.9056,-35.9306,1000
17972,,Pomaderris gilmourii,Pomaderris,149.9056,-35.9306,1000
18829,,Pomaderris gilmourii,Pomaderris,149.9042,-35.9267,50
18854,,Pomaderris gilmourii,Pomaderris,149.9042,-35.9267,50
14242,,Pomaderris graniticola,Pomaderris,152.1653,-28.7983,50
14246,,Pomaderris graniticola,Pomaderris,152.3683,-29.5203,50
14403,,Pomaderris graniticola,Pomaderris,151.6833,-28.9833,1000
14461,,Pomaderris graniticola,Pomaderris,151.8831,-30.6697,1000
15312,,Pomaderris graniticola,Pomaderris,151.6088783,-28.8397996,100
15959,,Pomaderris graniticola,Pomaderris,150.8331,-31.9047,1000
16041,,Pomaderris graniticola,Pomaderris,151.8116561,-28.6842441,100
16326,,Pomaderris graniticola,Pomaderris,150.8266667,-31.9036111,1000
16544,,Pomaderris graniticola,Pomaderris,150.8267,-31.9036,50
16697,,Pomaderris graniticola,Pomaderris,150.8267,-31.9036,1000
16806,,Pomaderris graniticola,Pomaderris,151.9333,-28.9167,1000
16965,,Pomaderris graniticola,Pomaderris,151.83427,-28.535689,100
17068,,Pomaderris graniticola,Pomaderris,151.9711005,-28.8359107,100
17332,,Pomaderris graniticola,Pomaderris,150.8344444,-31.9025,100
17430,,Pomaderris graniticola,Pomaderris,150.8344,-31.9025,1000
17478,,Pomaderris graniticola,Pomaderris,150.8344,-31.9025,1000
17491,,Pomaderris graniticola,Pomaderris,151.6972,-29.0764,1000
17574,,Pomaderris graniticola,Pomaderris,150.8344,-31.9025,1000
18177,,Pomaderris graniticola,Pomaderris,150.8331,-31.9047,100
18185,,Pomaderris graniticola,Pomaderris,150.8331,-31.9047,500
18222,,Pomaderris graniticola,Pomaderris,151.7028,-28.6172,1000
18308,,Pomaderris graniticola,Pomaderris,151.8667,-28.8667,1000
18463,,Pomaderris graniticola,Pomaderris,151.7707712,-28.5910866,100
18561,,Pomaderris graniticola,Pomaderris,151.82297,-28.72422,100
18684,,Pomaderris graniticola,Pomaderris,151.97,-28.8375,1000
18701,,Pomaderris graniticola,Pomaderris,151.8981,-28.5225,50
18752,,Pomaderris graniticola,Pomaderris,151.786,-28.570339,100
18807,,Pomaderris graniticola,Pomaderris,151.93,-28.92,1000
18998,,Pomaderris graniticola,Pomaderris,151.7038783,-28.615633,100
19150,,Pomaderris graniticola,Pomaderris,151.97,-28.8375,1000
19203,,Pomaderris graniticola,Pomaderris,151.6,-26.1167,1000
19291,,Pomaderris graniticola,Pomaderris,151.97,-28.8375,50
14174,,Pomaderris halmaturina,Pomaderris,137.95,-35.825,1000
14315,,Pomaderris halmaturina,Pomaderris,141.0786,-38.0089,1000
14704,,Pomaderris halmaturina,Pomaderris,138.079722,-35.870556,150
14815,,Pomaderris halmaturina,Pomaderris,138.0175,-35.805556,150
14916,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
14957,,Pomaderris halmaturina,Pomaderris,138.008333,-35.801944,150
14993,,Pomaderris halmaturina,Pomaderris,138.008333,-35.801944,150
15004,,Pomaderris halmaturina,Pomaderris,139.6794469,-36.9578962,150
15091,,Pomaderris halmaturina,Pomaderris,138.003056,-35.800556,150
15141,,Pomaderris halmaturina,Pomaderris,137.9641723,-35.78123625,150
15156,,Pomaderris halmaturina,Pomaderris,140.114444,-36.931389,15
15179,,Pomaderris halmaturina,Pomaderris,138.005,-35.801111,150
15224,,Pomaderris halmaturina,Pomaderris,144.3533,-38.2811,1000
15310,,Pomaderris halmaturina,Pomaderris,136.909406,-35.648663,1000
15416,,Pomaderris halmaturina,Pomaderris,144.3747,-38.2697,1000
15503,,Pomaderris halmaturina,Pomaderris,136.908333,-35.983333,1000
15642,,Pomaderris halmaturina,Pomaderris,140.9344464,-37.9320576,1000
15733,,Pomaderris halmaturina,Pomaderris,137.9677836,-35.81540343,1000
15781,,Pomaderris halmaturina,Pomaderris,140.955278,-38.001111,150
15855,,Pomaderris halmaturina,Pomaderris,140.4472285,-37.83761719,150
16062,,Pomaderris halmaturina,Pomaderris,140.291111,-37.682222,150
16070,,Pomaderris halmaturina,Pomaderris,140.416111,-37.916389,15
16300,,Pomaderris halmaturina,Pomaderris,144.3667,-38.2667,1000
16318,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16342,,Pomaderris halmaturina,Pomaderris,138.016667,-35.766667,1000
16351,,Pomaderris halmaturina,Pomaderris,137.5177865,-35.6937394,1000
16380,,Pomaderris halmaturina,Pomaderris,138.0677827,-35.8154026,1000
16393,,Pomaderris halmaturina,Pomaderris,140.4667,-37.9167,1000
16397,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16398,,Pomaderris halmaturina,Pomaderris,137.9527839,-35.82540362,1000
16402,,Pomaderris halmaturina,Pomaderris,138.0677827,-35.8154026,1000
16409,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16419,,Pomaderris halmaturina,Pomaderris,138.0511156,-35.79873564,1000
16427,,Pomaderris halmaturina,Pomaderris,138.0511156,-35.79873564,1000
16432,,Pomaderris halmaturina,Pomaderris,137.966667,-35.783333,1000
16447,,Pomaderris halmaturina,Pomaderris,140.47,-37.92,1000
16468,,Pomaderris halmaturina,Pomaderris,137.5144525,-35.69540644,1000
16475,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16477,,Pomaderris halmaturina,Pomaderris,138.016667,-35.766667,1000
16482,,Pomaderris halmaturina,Pomaderris,138.0511156,-35.79873564,1000
16486,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16489,,Pomaderris halmaturina,Pomaderris,137.9527839,-35.82540362,1000
16500,,Pomaderris halmaturina,Pomaderris,140.4177858,-37.91539594,1000
16524,,Pomaderris halmaturina,Pomaderris,138.0511156,-35.79873564,1000
16562,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16570,,Pomaderris halmaturina,Pomaderris,137.9527839,-35.82540362,1000
16580,,Pomaderris halmaturina,Pomaderris,137.951064,-35.815322,1000
16583,,Pomaderris halmaturina,Pomaderris,137.5177865,-35.69873943,1000
16584,,Pomaderris halmaturina,Pomaderris,140.518611,-37.681944,15
16588,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16594,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16597,,Pomaderris halmaturina,Pomaderris,138.0511156,-35.79873564,1000
16607,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16608,,Pomaderris halmaturina,Pomaderris,137.951117,-35.83206967,1000
16612,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16616,,Pomaderris halmaturina,Pomaderris,137.951117,-35.83206967,1000
16633,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16637,,Pomaderris halmaturina,Pomaderris,137.951117,-35.83206967,1000
16640,,Pomaderris halmaturina,Pomaderris,137.95,-35.833333,1000
16654,,Pomaderris halmaturina,Pomaderris,137.966667,-35.783333,1000
16681,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16687,,Pomaderris halmaturina,Pomaderris,137.95,-35.82,1000
16698,,Pomaderris halmaturina,Pomaderris,137.95,-35.8167,1000
16708,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16710,,Pomaderris halmaturina,Pomaderris,137.951117,-35.83206967,1000
16725,,Pomaderris halmaturina,Pomaderris,140.4677853,-37.91539551,1000
16733,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
16766,,Pomaderris halmaturina,Pomaderris,137.516667,-35.7,1000
16818,,Pomaderris halmaturina,Pomaderris,140.955278,-37.996111,15
16842,,Pomaderris halmaturina,Pomaderris,141.1667,-38.0833,1000
16852,,Pomaderris halmaturina,Pomaderris,140.9511141,-37.99872488,1000
16952,,Pomaderris halmaturina,Pomaderris,139.945833,-37.286667,15
16968,,Pomaderris halmaturina,Pomaderris,138.0172265,-35.75984668,1000
17264,,Pomaderris halmaturina,Pomaderris,138.0730595,-35.80901352,150
17623,,Pomaderris halmaturina,Pomaderris,138.0608375,-35.79901356,150
17636,,Pomaderris halmaturina,Pomaderris,137.933333,-35.85,1000
17669,,Pomaderris halmaturina,Pomaderris,137.9527839,-35.82540362,1000
17686,,Pomaderris halmaturina,Pomaderris,137.95,-35.833333,1000
17694,,Pomaderris halmaturina,Pomaderris,137.9519498,-35.81679257,150
17700,,Pomaderris halmaturina,Pomaderris,138.0011157,-35.76540284,1000
17720,,Pomaderris halmaturina,Pomaderris,137.95,-35.833333,1000
17722,,Pomaderris halmaturina,Pomaderris,137.9527839,-35.82540362,1000
17731,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
17743,,Pomaderris halmaturina,Pomaderris,137.951117,-35.83206967,1000
17749,,Pomaderris halmaturina,Pomaderris,140.409167,-37.910556,15
17750,,Pomaderris halmaturina,Pomaderris,138.0677827,-35.8154026,1000
17751,,Pomaderris halmaturina,Pomaderris,140.961667,-38.007222,15
17760,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
17769,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
17822,,Pomaderris halmaturina,Pomaderris,137.933333,-35.85,1000
17827,,Pomaderris halmaturina,Pomaderris,137.9527839,-35.82540362,1000
17856,,Pomaderris halmaturina,Pomaderris,137.951117,-35.83206967,1000
17877,,Pomaderris halmaturina,Pomaderris,138.0511156,-35.79873564,1000
17879,,Pomaderris halmaturina,Pomaderris,137.933333,-35.733333,1000
17881,,Pomaderris halmaturina,Pomaderris,138.066667,-35.816667,1000
17923,,Pomaderris halmaturina,Pomaderris,137.9344504,-35.84873691,1000
17928,,Pomaderris halmaturina,Pomaderris,137.964444,-35.784444,150
17948,,Pomaderris halmaturina,Pomaderris,140.416111,-37.916389,15
18045,,Pomaderris halmaturina,Pomaderris,138.116667,-35.8,1000
18068,,Pomaderris halmaturina,Pomaderris,140.428056,-37.921667,150
18190,,Pomaderris halmaturina,Pomaderris,141.0133333,-37.99388889,50
18409,,Pomaderris halmaturina,Pomaderris,138.083333,-35.816667,1000
18541,,Pomaderris halmaturina,Pomaderris,141.1333,-38.0333,1000
18554,,Pomaderris halmaturina,Pomaderris,136.5944,-35.7972,1000
18634,,Pomaderris halmaturina,Pomaderris,140.9511141,-37.99872488,1000
18646,,Pomaderris halmaturina,Pomaderris,140.955278,-37.996111,15
18659,,Pomaderris halmaturina,Pomaderris,140.955278,-37.996111,15
18822,,Pomaderris halmaturina,Pomaderris,136.7472415,-35.99124775,150
18968,,Pomaderris halmaturina,Pomaderris,138.0844485,-35.81540246,1000
19023,,Pomaderris halmaturina,Pomaderris,141.2766667,-38.03388889,50
19197,,Pomaderris halmaturina,Pomaderris,141.2847025,-38.06520744,900
19278,,Pomaderris halmaturina,Pomaderris,140.9511141,-37.99872488,1000
19299,,Pomaderris halmaturina,Pomaderris,140.122222,-37.575833,15
15105,,Pomaderris hamiltonii,Pomaderris,175.25,-37.1333,1000
15183,,Pomaderris hamiltonii,Pomaderris,175.2833,-37.1667,1000
16230,,Pomaderris hamiltonii,Pomaderris,174.733781,-36.331766,1000
14204,,Pomaderris helianthemifolia,Pomaderris,151.8547,-31.1583,50
14228,,Pomaderris helianthemifolia,Pomaderris,151.8547222,-31.1583333,50
14243,,Pomaderris helianthemifolia,Pomaderris,151.8547,-31.1583,50
14265,,Pomaderris helianthemifolia,Pomaderris,147.9031,-35.5456,50
14284,,Pomaderris helianthemifolia,Pomaderris,147.9031,-35.5456,50
14313,,Pomaderris helianthemifolia,Pomaderris,149.3778,-37.2889,1000
14340,,Pomaderris helianthemifolia,Pomaderris,147.9030556,-35.5455556,50
14445,,Pomaderris helianthemifolia,Pomaderris,147.1583,-37.6778,1000
14723,,Pomaderris helianthemifolia,Pomaderris,147.9,-35.5416667,1000
14746,,Pomaderris helianthemifolia,Pomaderris,149.7331,-37.5272,1000
14750,,Pomaderris helianthemifolia,Pomaderris,149.5083,-37.3972,1000
14754,,Pomaderris helianthemifolia,Pomaderris,147.9,-35.5417,1000
14785,,Pomaderris helianthemifolia,Pomaderris,150.1,-34.9667,1000
14871,,Pomaderris helianthemifolia,Pomaderris,150.1,-34.9667,1000
14895,,Pomaderris helianthemifolia,Pomaderris,149.7331,-37.5272,1000
14903,,Pomaderris helianthemifolia,Pomaderris,149.5083,-37.3972,1000
14906,,Pomaderris helianthemifolia,Pomaderris,146.85,-37.2167,1000
14946,,Pomaderris helianthemifolia,Pomaderris,151.85,-31.1667,1000
15008,,Pomaderris helianthemifolia,Pomaderris,146.4111,-36.9389,1000
15020,,Pomaderris helianthemifolia,Pomaderris,146.8167,-37.2167,1000
15025,,Pomaderris helianthemifolia,Pomaderris,151.85,-31.17,1000
15172,,Pomaderris helianthemifolia,Pomaderris,151.85297,-31.15919,5
15198,,Pomaderris helianthemifolia,Pomaderris,151.8531,-31.1592,50
15199,,Pomaderris helianthemifolia,Pomaderris,151.8530556,-31.1591667,50
15209,,Pomaderris helianthemifolia,Pomaderris,146.6167,-37.1833,1000
15282,,Pomaderris helianthemifolia,Pomaderris,151.85,-31.1667,1000
15608,,Pomaderris helianthemifolia,Pomaderris,146.8389,-37.2153,1000
15639,,Pomaderris helianthemifolia,Pomaderris,146.6622222,-36.8388889,50
15663,,Pomaderris helianthemifolia,Pomaderris,146.6825,-36.86,1000
15667,,Pomaderris helianthemifolia,Pomaderris,146.0594444,-37.3677778,50
15720,,Pomaderris helianthemifolia,Pomaderris,146.6858,-36.8564,1000
15737,,Pomaderris helianthemifolia,Pomaderris,146.97,-37.82,5
15780,,Pomaderris helianthemifolia,Pomaderris,146.6708333,-36.8419444,50
15806,,Pomaderris helianthemifolia,Pomaderris,146.4,-36.9333,1000
16030,,Pomaderris helianthemifolia,Pomaderris,152.1527778,-28.8388889,1000
16106,,Pomaderris helianthemifolia,Pomaderris,149.5542,-37.4542,1000
16198,,Pomaderris helianthemifolia,Pomaderris,149.2722,-35.3358,1000
16203,,Pomaderris helianthemifolia,Pomaderris,152.1528,-28.8389,50
16207,,Pomaderris helianthemifolia,Pomaderris,146.8792,-37.8056,1000
16324,,Pomaderris helianthemifolia,Pomaderris,149.6417,-37.4917,1000
16369,,Pomaderris helianthemifolia,Pomaderris,146.3922,-36.9103,50
16374,,Pomaderris helianthemifolia,Pomaderris,149.2722,-35.3358,1000
16383,,Pomaderris helianthemifolia,Pomaderris,146.6667,-36.8333,1000
16426,,Pomaderris helianthemifolia,Pomaderris,146.3922222,-36.91027778,50
16771,,Pomaderris helianthemifolia,Pomaderris,149.4894,-37.3828,1000
16843,,Pomaderris helianthemifolia,Pomaderris,151.85,-31.1667,1000
16868,,Pomaderris helianthemifolia,Pomaderris,151.85,-31.1667,1000
16976,,Pomaderris helianthemifolia,Pomaderris,146.6667,-36.8,1000
17022,,Pomaderris helianthemifolia,Pomaderris,146.3916667,-36.91055556,50
17032,,Pomaderris helianthemifolia,Pomaderris,149.375,-37.2847,1000
17039,,Pomaderris helianthemifolia,Pomaderris,151.85,-31.1667,1000
17058,,Pomaderris helianthemifolia,Pomaderris,150.1606,-33.0408,50
17121,,Pomaderris helianthemifolia,Pomaderris,146.67,-36.8,1000
17228,,Pomaderris helianthemifolia,Pomaderris,151.8533,-31.1603,1000
17245,,Pomaderris helianthemifolia,Pomaderris,149.725,-37.475,1000
17377,,Pomaderris helianthemifolia,Pomaderris,146.0625,-37.3778,1000
17399,,Pomaderris helianthemifolia,Pomaderris,151.8533333,-31.1602778,50
17438,,Pomaderris helianthemifolia,Pomaderris,150.001383,-34.84817241,1000
17453,,Pomaderris helianthemifolia,Pomaderris,147.0736,-37.8253,50
17467,,Pomaderris helianthemifolia,Pomaderris,150.02,-34.85,1000
17681,,Pomaderris helianthemifolia,Pomaderris,147.85,-35.5667,1000
17778,,Pomaderris helianthemifolia,Pomaderris,149.4917,-37.4917,1000
17810,,Pomaderris helianthemifolia,Pomaderris,148.1333,-36.5692,1000
17980,,Pomaderris helianthemifolia,Pomaderris,150.0014,-34.8481,1000
18008,,Pomaderris helianthemifolia,Pomaderris,149.4917,-37.3917,1000
18022,,Pomaderris helianthemifolia,Pomaderris,149.5542,-37.4542,1000
18136,,Pomaderris helianthemifolia,Pomaderris,149.4916667,-37.3916667,50
18304,,Pomaderris helianthemifolia,Pomaderris,146.8792,-37.8056,50
18337,,Pomaderris helianthemifolia,Pomaderris,146.85,-37.8167,1000
18516,,Pomaderris helianthemifolia,Pomaderris,150.1605556,-33.0411111,50
18565,,Pomaderris helianthemifolia,Pomaderris,150.1606,-33.0411,50
18670,,Pomaderris helianthemifolia,Pomaderris,146.3908333,-36.90833333,50
18738,,Pomaderris helianthemifolia,Pomaderris,149.375,-37.2847,50
18994,,Pomaderris helianthemifolia,Pomaderris,152.1528,-28.8389,1000
19084,,Pomaderris helianthemifolia,Pomaderris,149.555096,-37.452738,1000
19103,,Pomaderris helianthemifolia,Pomaderris,149.4917,-37.3917,1000
19117,,Pomaderris helianthemifolia,Pomaderris,146.3938889,-36.5675,50
19305,,Pomaderris helianthemifolia,Pomaderris,150.1605556,-33.0408333,50
14088,,Pomaderris intermedia,Pomaderris,146.55,-41.3,1000
14120,,Pomaderris intermedia,Pomaderris,150.2099904,-35.20189993,1000
14143,,Pomaderris intermedia,Pomaderris,149.0292,-37.6694,1000
14163,,Pomaderris intermedia,Pomaderris,150.0784282,-36.43177133,200
14178,,Pomaderris intermedia,Pomaderris,152.3683,-29.5203,50
14290,,Pomaderris intermedia,Pomaderris,147.375,-37.5,1000
14295,,Pomaderris intermedia,Pomaderris,150.73421,-34.215221,1000
14298,,Pomaderris intermedia,Pomaderris,147.051136,-42.790942,50
14326,,Pomaderris intermedia,Pomaderris,148.25,-40.4,1000
14339,,Pomaderris intermedia,Pomaderris,148.012095,-39.922483,50
14347,,Pomaderris intermedia,Pomaderris,150.0325,-35.90944444,50
14383,,Pomaderris intermedia,Pomaderris,150.2736,-33.6397,50
14408,,Pomaderris intermedia,Pomaderris,150.346968,-35.0418281,1000
14422,,Pomaderris intermedia,Pomaderris,150.0828727,-36.42927133,200
14464,,Pomaderris intermedia,Pomaderris,148.35,-40.4333,1000
14476,,Pomaderris intermedia,Pomaderris,148.7694,-37.7583,1000
14483,,Pomaderris intermedia,Pomaderris,147.166667,-41.3,1000
14523,,Pomaderris intermedia,Pomaderris,150.8259219,-34.16511837,1000
14530,,Pomaderris intermedia,Pomaderris,150.8997,-32.6469,1000
14740,,Pomaderris intermedia,Pomaderris,150.1,-35.1833,1000
14747,,Pomaderris intermedia,Pomaderris,148.183333,-39.983333,1000
14760,,Pomaderris intermedia,Pomaderris,145.384583,-41.822056,50
14795,,Pomaderris intermedia,Pomaderris,150.3606422,-33.72395515,1000
14802,,Pomaderris intermedia,Pomaderris,149.8361,-37.2528,1000
14818,,Pomaderris intermedia,Pomaderris,149.8361,-37.2528,50
14822,,Pomaderris intermedia,Pomaderris,150.0172,-36.4078,1000
14839,,Pomaderris intermedia,Pomaderris,147.3375,-42.938889,50
14845,,Pomaderris intermedia,Pomaderris,147.216667,-41.35,1000
14846,,Pomaderris intermedia,Pomaderris,148.6278,-37.5333,1000
14904,,Pomaderris intermedia,Pomaderris,148.6278,-37.5333,1000
14920,,Pomaderris intermedia,Pomaderris,150.2642785,-35.35096228,1000
14945,,Pomaderris intermedia,Pomaderris,148.264722,-41.412778,1000
14962,,Pomaderris intermedia,Pomaderris,149.925,-37.3069,1000
15066,,Pomaderris intermedia,Pomaderris,150.279891,-34.68338347,1000
15135,,Pomaderris intermedia,Pomaderris,148.183333,-39.983333,1000
15166,,Pomaderris intermedia,Pomaderris,148.7181,-37.4583,1000
15245,,Pomaderris intermedia,Pomaderris,150.1294444,-35.79833333,50
15338,,Pomaderris intermedia,Pomaderris,149.8667,-35.3167,1000
15356,,Pomaderris intermedia,Pomaderris,149.9222,-36.9889,1000
15363,,Pomaderris intermedia,Pomaderris,149.9028,-37.0083,1000
15430,,Pomaderris intermedia,Pomaderris,146.5167,-41.1583,1000
15463,,Pomaderris intermedia,Pomaderris,150.4870593,-34.39935388,1000
15474,,Pomaderris intermedia,Pomaderris,151.267533,-33.865217,1000
15485,,Pomaderris intermedia,Pomaderris,149.9028,-37.0083,1000
15504,,Pomaderris intermedia,Pomaderris,150.5268072,-34.89328333,1000
15536,,Pomaderris intermedia,Pomaderris,149.9972,-37.1667,1000
15538,,Pomaderris intermedia,Pomaderris,145.401037,-40.848622,1000
15606,,Pomaderris intermedia,Pomaderris,150.3069,-34.6778,500
15630,,Pomaderris intermedia,Pomaderris,147.16768,-41.015274,1000
15661,,Pomaderris intermedia,Pomaderris,152.6833,-31.7,1000
15666,,Pomaderris intermedia,Pomaderris,149.4608333,-37.0688889,50
15677,,Pomaderris intermedia,Pomaderris,149.717565,-34.748562,1000
15700,,Pomaderris intermedia,Pomaderris,151.0499972,-34.10011368,1000
15749,,Pomaderris intermedia,Pomaderris,148.100984,-39.998594,1000
15753,,Pomaderris intermedia,Pomaderris,148.167651,-40.098594,1000
15766,,Pomaderris intermedia,Pomaderris,148.2444,-41.6583,1000
15797,,Pomaderris intermedia,Pomaderris,149.9167,-37.3167,1000
15853,,Pomaderris intermedia,Pomaderris,149.6083,-35.6667,1000
15888,,Pomaderris intermedia,Pomaderris,148.24545,-41.656935,1000
15951,,Pomaderris intermedia,Pomaderris,149.5783331,-35.4211108,50
15969,,Pomaderris intermedia,Pomaderris,150.0597,-36.3875,50
